竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1000921,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6380000,46653,坡道平面,36.36,700000,,RPXSNLSLOHIFFBJ47CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1010303,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6800000,48871,坡道平面,36.36,850000,,RPOTNLSLOHIFFBJ66CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1001031,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6600000,48049,坡道平面,36.36,750000,,RPPTNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1000708,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.13,3,2,2,有,無,6950000,49684,坡道平面,36.36,900000,,RPQTNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1010801,土地1建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6840000,48378,坡道平面,36.36,950000,,RPSTNLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1010731,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,7030000,49528,坡道平面,36.36,1000000,,RPTTNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.09,住,,,1010705,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,6980000,49117,坡道平面,36.36,1000000,,RPUTNLSLOHIFFBJ27CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1011127,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,7000000,49281,坡道平面,36.36,1000000,,RPVTNLSLOHIFFBJ37CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1011021,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,7000000,49281,坡道平面,36.36,1000000,,RPWTNLSLOHIFFBJ47CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.24,住,,,1020112,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.64,3,2,2,有,無,7560000,49363,坡道平面,52.89,1550000,,RPXTNLSLOHIFFBJ57CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010430,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.02,2,1,1,有,無,4800000,46037,坡道機械,16.53,450000,,RPOUNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010512,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.02,2,1,1,有,無,4990000,48047,坡道機械,16.53,450000,,RPPUNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1000924,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5110000,46142,坡道平面,36.36,750000,,RPQUNLSLOHIFFBJ96CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010430,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5270000,46777,坡道平面,36.36,850000,,RPRUNLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1001010,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.02,2,1,1,有,無,4720000,45825,坡道機械,16.53,390000,,RPSUNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1000803,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.77,2,1,1,有,無,5300000,48724,坡道平面,36.36,700000,,RPTUNLSLOHIFFBJ27CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010523,土地1建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5420000,47836,坡道平面,36.36,900000,,RPUUNLSLOHIFFBJ37CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010502,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5560000,49847,坡道平面,36.36,850000,,RPVUNLSLOHIFFBJ47CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1001031,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5370000,48365,坡道平面,36.36,800000,,RPWUNLSLOHIFFBJ57CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010512,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5450000,48682,坡道平面,36.36,850000,,RPXUNLSLOHIFFBJ67CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.66,住,,,1010512,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.85,2,1,1,有,無,5500000,48682,坡道平面,36.36,900000,,RPOVNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
