古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051125,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,198.68,4,3,3,有,無,7980000,40165,,0.0,0,,RPXOMLOJQHMFFAP67EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1060726,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7700000,44240,,0.0,0,,RPOPMLOJQHMFFAP86EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1060102,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPPPMLOJQHMFFAP96EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051219,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPQPMLOJQHMFFAP07EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051124,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPUOMLRJQHMFFAP67EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051209,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPWOMLRJQHMFFAP87EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051231,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPXOMLRJQHMFFAP97EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,120.82,,鄉村區,乙種建築用地,1051231,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.05,4,3,4,有,無,7600000,43666,,0.0,0,,RPOPMLRJQHMFFAP17EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,180.82,,鄉村區,乙種建築用地,1051129,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,222.03,5,3,5,有,無,9090000,40940,,0.0,0,"因設計變更增加坪數約5.25坪,故建築完成後面積約72.68坪,總金額9390000元",RPRPMLRJQHMFFAP47EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,171.0,,鄉村區,乙種建築用地,1051218,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.0,6,3,7,有,無,9700000,56725,,0.0,0,因買受人地址繕寫錯誤而徹件,RPVPMLRJQHMFFAP87EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,137.0,,鄉村區,乙種建築用地,1051221,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,201.65,4,3,4,有,無,8300000,41160,,0.0,0,"1621-78地號,面積3平方公尺,為道路退縮地,不計價.",RPVNMLSJQHMFFAP77EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,139.0,,鄉村區,乙種建築用地,1060105,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,206.78,5,3,4,有,無,8680000,41977,,0.0,0,"1621-75地號,面積8平方公尺,為道路退縮地,不計價.",RPPOMLSJQHMFFAP27EB,云林县,5,187.14,预售屋买卖
